Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
SRR1264963.trim_1P	113.0	83.0	53.0	40.5	28.0	38.0	48.0	60.5	73.0	81.5	90.0	142.0	194.0	400.5	607.0	683.5	760.0	1362.0	1964.0	3115.0	4266.5	6945.0	9623.5	14215.5	18808.5	27585.0	36359.5	50090.0	63821.5	85451.0	107079.5	143709.5	180349.0	230509.0	280662.0	355623.5	430588.5	519947.0	609303.5	731361.0	853425.5	993604.0	1133787.0	1304781.0	1475769.5	1645763.5	1815752.5	1978829.5	2141901.5	2240330.5	2338753.5	2423817.0	2508888.0	2588861.5	2668841.0	2649787.5	2630742.5	2585859.0	2540943.5	2472661.0	2404402.0	2341221.5	2278020.5	2171453.5	2064889.0	1933449.5	1802013.0	1651444.0	1500879.0	1350791.0	1200697.0	1058788.0	916878.5	793562.0	670240.5	571277.0	472314.5	395079.0	317856.0	261130.5	204393.0	165967.0	127550.5	100517.0	73485.0	54406.0	35320.0	25201.5	15090.5	10706.5	6324.5	4446.0	2566.5	1709.0	853.0	564.5	276.0	183.5	90.0	59.0	29.0
SRR1294380.trim_1P	19.0	12.0	5.0	4.5	4.0	4.0	4.0	2.5	1.0	2.5	4.0	4.5	5.0	8.0	11.0	10.5	10.0	11.0	12.0	13.0	14.0	20.0	26.0	32.5	39.0	43.5	48.0	66.0	84.0	104.0	124.0	170.5	217.0	303.5	390.0	508.5	628.0	737.5	845.0	1000.5	1157.5	1498.0	1841.5	2634.5	3426.0	5365.0	7307.5	11844.0	16386.0	23212.0	30046.5	43599.0	57147.5	85453.0	113774.5	143492.5	173230.5	214019.0	254826.0	302364.5	349875.0	395945.5	442015.0	482663.5	523282.0	551738.5	580226.0	592701.0	605099.5	587000.0	568919.0	535477.5	502011.0	458070.5	414090.0	362878.0	311745.0	270500.0	229241.0	194954.5	160679.0	133071.5	105470.0	85694.5	65918.5	51716.5	37507.5	28562.5	19623.5	14529.5	9426.5	6599.5	3782.0	2566.0	1348.5	849.5	352.0	207.5	63.0	37.0	11.0
SRR1294381.trim_1P	19.0	13.5	8.0	6.0	4.0	4.0	4.0	2.5	1.0	3.5	6.0	6.0	6.0	5.0	4.0	5.0	6.0	6.5	7.0	16.0	25.0	22.5	20.0	23.0	26.0	36.5	47.0	56.0	65.0	97.0	129.0	178.0	227.0	296.5	366.5	505.5	644.0	709.5	776.5	924.5	1071.0	1410.0	1750.0	2565.0	3381.5	5359.0	7341.5	11785.5	16236.5	23168.0	30096.5	42942.5	55810.5	84657.0	113524.5	142488.0	171457.0	211902.5	252367.5	300197.0	348006.5	394264.5	440520.0	481521.0	522497.5	551074.5	579649.5	593696.0	607680.0	589617.5	571532.5	538881.0	506221.5	462545.0	418868.0	367194.0	315587.5	274001.0	232394.0	197962.5	163546.5	136139.0	108726.0	87931.5	67139.0	52698.0	38254.5	29479.5	20711.0	15353.5	9991.0	7096.5	4207.0	2916.5	1624.5	1045.0	467.0	277.0	86.5	50.0	14.0
SRR1294382.trim_1P	20.0	12.0	4.0	4.0	4.0	3.0	2.0	4.5	7.0	5.0	3.0	3.5	4.0	7.5	11.0	12.0	13.0	12.0	11.0	14.5	18.0	22.5	27.0	31.5	36.0	40.0	43.5	51.5	60.5	88.5	116.0	178.0	239.5	308.0	377.0	524.0	671.0	752.0	833.5	955.0	1076.5	1451.0	1827.5	2567.5	3308.0	5347.5	7390.5	11841.5	16298.0	23083.5	29879.0	43198.0	56531.5	85767.0	115019.5	144629.0	174224.5	215153.0	256132.0	305417.5	354705.0	401160.5	447539.5	488898.5	530270.0	560824.5	591418.0	605848.5	620197.0	602703.0	585166.0	551441.0	517694.5	472717.0	427753.5	375647.5	323601.5	280947.0	238283.5	202987.0	167705.5	139557.5	111400.0	90460.5	69529.0	54710.0	39881.0	30561.5	21251.5	15847.5	10442.0	7452.0	4464.5	3103.5	1740.5	1102.5	467.0	286.0	104.5	59.5	15.0
SRR1294383.trim_1P	21.0	14.5	8.0	6.0	4.0	3.0	2.0	3.0	4.0	4.5	5.0	6.5	8.0	6.0	4.0	10.0	16.0	14.5	13.0	18.0	23.0	25.0	27.0	30.0	33.0	38.5	44.0	60.5	77.0	100.5	124.0	191.5	259.0	325.0	391.0	509.0	628.5	703.0	775.5	942.0	1111.0	1401.0	1686.5	2518.0	3354.5	5424.0	7499.0	11990.5	16484.0	23419.5	30365.5	43486.5	56614.0	86197.0	115813.0	145000.5	174188.5	215505.5	256820.5	306328.5	355854.5	402773.0	449674.0	491691.0	533682.5	563667.5	593640.0	607266.5	620874.5	603751.5	586574.0	552532.5	518491.5	473705.5	428876.5	376515.5	324239.0	281408.5	238573.0	203333.5	168106.0	139835.5	111559.0	90465.0	69380.0	54663.5	39937.0	30603.5	21279.0	15824.5	10369.0	7338.0	4308.5	3011.5	1712.0	1086.0	463.0	287.0	109.5	63.0	18.0
SRR1294384.trim_1P	620.0	409.5	199.0	187.5	176.0	195.0	214.0	271.0	328.0	489.0	650.0	1190.5	1731.0	2742.5	3754.0	6342.0	8930.0	13260.5	17591.0	25644.5	33698.0	46494.5	59291.5	81067.5	102843.0	138729.5	174674.5	223971.0	273289.5	346363.5	419493.5	514809.0	610078.5	712094.5	814142.0	921175.5	1028271.0	1140800.0	1253244.0	1351082.5	1448945.5	1545013.5	1641006.5	1687832.0	1734655.0	1779925.5	1825169.0	1825785.0	1826352.0	1799199.5	1772040.5	1725391.0	1678675.0	1614551.5	1550488.5	1501165.5	1451750.5	1337187.5	1222637.5	1120001.5	1017371.5	938628.5	859906.5	770163.0	680389.0	600598.5	520871.0	444412.5	367929.0	306517.0	245147.5	206262.0	167390.5	137761.5	108139.0	84866.0	61617.0	47052.5	32486.0	24113.5	15743.0	11486.5	7230.0	5291.0	3352.0	2243.5	1135.0	795.0	455.0	361.5	268.0	229.0	190.0	170.5	151.0	125.0	99.0	66.0	33.0	25.0	17.0
SRR1294385.trim_1P	45.0	38.5	32.0	24.0	16.0	13.0	10.0	15.0	20.0	20.5	21.0	15.0	9.0	11.5	14.0	14.0	14.0	15.5	17.0	22.0	27.0	23.0	19.0	29.5	40.0	45.5	51.0	59.0	67.0	91.0	115.0	130.5	146.0	214.5	283.0	400.5	518.0	749.5	981.0	1543.0	2105.5	3152.5	4198.5	5768.5	7339.0	9421.0	11503.5	14756.0	18009.5	26016.5	34027.0	150343.0	266660.5	408243.5	549834.0	673432.5	797008.5	717861.0	638726.0	698052.0	757362.5	709551.0	661744.5	441989.0	222238.5	128418.5	34598.5	21194.5	7791.5	5571.0	3351.0	2474.0	1597.0	1260.5	924.0	717.0	510.0	377.0	244.0	205.0	166.0	142.5	119.0	88.5	58.0	52.0	46.0	33.5	21.0	21.5	22.0	15.5	9.0	6.5	4.0	3.0	2.0	1.5	1.0	1.0	1.0
SRR1294386.trim_1P	194.0	133.0	72.0	53.5	35.0	33.0	31.0	37.5	44.0	40.5	37.0	32.0	27.0	25.5	24.0	31.5	39.0	50.5	62.0	55.0	48.0	60.5	73.0	100.0	127.0	155.5	184.0	217.0	250.0	350.5	451.0	572.0	693.0	974.5	1256.0	1702.0	2148.5	2919.5	3690.0	5294.5	6899.5	10037.0	13175.5	16998.5	20818.5	26265.5	31715.5	39708.0	47704.5	68909.5	90115.0	248304.0	406489.0	538212.0	669947.5	784199.5	898434.5	804734.5	711033.5	768458.5	825883.0	757986.0	690089.0	449200.0	208308.0	120085.0	31868.5	22283.5	12698.5	9598.0	6497.5	5110.5	3724.0	2890.0	2056.0	1624.0	1191.5	904.5	618.0	512.0	406.0	302.5	199.0	174.5	150.0	109.0	68.0	46.5	25.0	17.5	10.0	11.5	13.0	7.0	1.0	0.5	0.0	3.5	7.0	10.0	13.0
SRR1294387.trim_1P	244.0	173.0	102.5	73.0	43.0	44.0	44.5	47.0	50.0	50.0	50.0	51.5	53.0	58.5	64.0	64.5	65.0	92.0	119.0	133.0	147.0	154.0	161.0	191.5	222.0	238.0	254.0	301.5	349.0	410.5	472.0	570.5	669.0	879.0	1090.0	1482.5	1874.5	2600.0	3325.0	5218.0	7111.5	11061.0	15011.0	19817.5	24623.0	31958.0	39296.0	50189.0	61084.5	88991.0	116944.0	421675.5	726416.0	1061621.5	1396813.0	1666897.5	1936923.0	1684662.0	1432332.5	1558292.5	1684272.0	1567036.5	1449863.0	931673.5	413476.5	229061.0	44723.5	30162.5	15511.5	11479.5	7439.0	5628.5	3845.0	2943.0	2040.5	1522.5	1005.0	804.0	603.0	500.0	397.0	317.5	238.0	221.5	205.5	191.0	176.0	155.5	134.5	123.5	113.5	95.0	76.0	73.0	69.5	50.5	32.0	20.0	8.0	6.5	5.0
