,MMETSP_id,NCGR,DIB
99,MMETSP0380,0.3277611443779108,0.2746511627906977
100,MMETSP0216,0.2135785744060025,0.33003973232956924
101,MMETSP0378,0.2712075848303393,0.2657631113730112
102,MMETSP1075,0.133791936433196,0.20530631934394597
103,MMETSP0041,0.16852564102564102,0.328054177998187
104,MMETSP0814,0.14435879467414156,0.36017779117070964
105,MMETSP1322,0.14754973961810655,0.3220608081289196
106,MMETSP1463,0.1908752327746741,0.28725773195876286
107,MMETSP1329,0.1407467096427612,0.2459846871222152
108,MMETSP1169,0.12426759947529514,0.28608512249202317
109,MMETSP0903,0.10236456150853038,0.2136416028205302
110,MMETSP1007,0.184652862362972,0.38459167950693374
111,MMETSP0156,0.09501646043818822,0.21582407617320334
112,MMETSP0908,0.17658975801913337,0.3203231902000391
113,MMETSP1411,0.12380491346968413,0.2760353227771011
